,Plant,Plant Zone,Plant Zone Desc,CFS Source,CFS Destination,Final Destination,Dest. Desc.,Route Name,MODE,Total with STO,Proposed Level,Material,Closing Stock,BUn
4705,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCANLA0050,66.35,MT
4706,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCBCLA0025,21.125,MT
4707,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCDSLA0050,270.45,MT
4708,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCFFLA0050,52.15,MT
4709,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCFNLA0050,62.5,MT
4710,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCNTLI1200,1.2,MT
4711,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCTFLA0050,85.0,MT
4712,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGBCTNLA0050,187.65,MT
4713,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGDSDOLA0050,850.8,MT
4714,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGDSDOLA1300,269.1,MT
4715,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGDSEXLI0050,131.85,MT
4716,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGDSEXLI1300,20.8,MT
4717,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGDSSILA0050,198.0,MT
4718,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSDOLA0050,436.55,MT
4719,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSDTLA0050,313.6,MT
4720,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSDTLA1000,78.0,MT
4721,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSDTLI0050,23.7,MT
4722,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSEXDT0050,200.0,MT
4723,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSEXLI0750,58.5,MT
4724,1110,W000001110,SUTRAPADA,,,W000000095,KHAMGAON,,LOR,3755.0,L1,FGLSLCLA1000,69.0,MT
4725,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCAGLA0050,40.0,MT
4726,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCANLA0050,66.35,MT
4727,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCBCLA0025,21.125,MT
4728,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCDSLA0050,270.45,MT
4729,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCFFLA0050,52.15,MT
4730,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCFNLA0050,62.5,MT
4731,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCNTLI1200,1.2,MT
4732,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCTFLA0050,85.0,MT
4733,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGBCTNLA0050,187.65,MT
4734,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGDSDOLA0050,850.8,MT
4735,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGDSDOLA1300,269.1,MT
4736,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGDSEXLI0050,131.85,MT
4737,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGDSEXLI1300,20.8,MT
4738,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGDSSILA0050,198.0,MT
4739,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSDOLA0050,436.55,MT
4740,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSDTLA0050,313.6,MT
4741,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSDTLA1000,78.0,MT
4742,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSDTLI0050,23.7,MT
4743,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSEXDT0050,200.0,MT
4744,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSEXLI0750,58.5,MT
4745,1110,W000001110,SUTRAPADA,,,W000000086,KHANDWA,,LOR,4105.0,L1,FGLSLCLA1000,69.0,MT
4746,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCAGLA0050,40.0,MT
4747,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCANLA0050,66.35,MT
4748,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCBCLA0025,21.125,MT
4749,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCDSLA0050,270.45,MT
4750,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCFFLA0050,52.15,MT
4751,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCFNLA0050,62.5,MT
4752,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCNTLI1200,1.2,MT
4753,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCTFLA0050,85.0,MT
4754,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGBCTNLA0050,187.65,MT
4755,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGDSDOLA0050,850.8,MT
4756,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGDSDOLA1300,269.1,MT
4757,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGDSEXLI0050,131.85,MT
4758,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGDSEXLI1300,20.8,MT
4759,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGDSSILA0050,198.0,MT
4760,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSDOLA0050,436.55,MT
4761,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSDTLA0050,313.6,MT
4762,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSDTLA1000,78.0,MT
4763,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSDTLI0050,23.7,MT
4764,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSEXDT0050,200.0,MT
4765,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSEXLI0750,58.5,MT
4766,1110,W000001110,SUTRAPADA,,,W000000029,KHED,,LOR,4880.0,L1,FGLSLCLA1000,69.0,MT
4767,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCAGLA0050,40.0,MT
4768,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCANLA0050,66.35,MT
4769,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCBCLA0025,21.125,MT
4770,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCDSLA0050,270.45,MT
4771,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCFFLA0050,52.15,MT
4772,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCFNLA0050,62.5,MT
4773,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCNTLI1200,1.2,MT
4774,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCTFLA0050,85.0,MT
4775,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGBCTNLA0050,187.65,MT
4776,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGDSDOLA0050,850.8,MT
4777,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGDSDOLA1300,269.1,MT
4778,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGDSEXLI0050,131.85,MT
4779,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGDSEXLI1300,20.8,MT
4780,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGDSSILA0050,198.0,MT
4781,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSDOLA0050,436.55,MT
4782,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSDTLA0050,313.6,MT
4783,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSDTLA1000,78.0,MT
4784,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSDTLI0050,23.7,MT
4785,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSEXDT0050,200.0,MT
4786,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSEXLI0750,58.5,MT
4787,1110,W000001110,SUTRAPADA,,,N000000129,KISHANGARH,,LOR,3980.0,L1,FGLSLCLA1000,69.0,MT
4788,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCAGLA0050,40.0,MT
4789,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCANLA0050,66.35,MT
4790,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCBCLA0025,21.125,MT
4791,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCDSLA0050,270.45,MT
4792,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCFFLA0050,52.15,MT
4793,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCFNLA0050,62.5,MT
4794,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCNTLI1200,1.2,MT
4795,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCTFLA0050,85.0,MT
4796,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGBCTNLA0050,187.65,MT
4797,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGDSDOLA0050,850.8,MT
4798,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGDSDOLA1300,269.1,MT
4799,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGDSEXLI0050,131.85,MT
4800,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGDSEXLI1300,20.8,MT
4801,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGDSSILA0050,198.0,MT
4802,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSDOLA0050,436.55,MT
4803,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSDTLA0050,313.6,MT
4804,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSDTLA1000,78.0,MT
4805,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSDTLI0050,23.7,MT
4806,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSEXDT0050,200.0,MT
4807,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSEXLI0750,58.5,MT
4808,1110,W000001110,SUTRAPADA,,,W000000028,KOLHAPUR,,LOR,5105.0,L1,FGLSLCLA1000,69.0,MT
4809,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCAGLA0050,40.0,MT
4810,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCANLA0050,66.35,MT
4811,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCBCLA0025,21.125,MT
4812,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCDSLA0050,270.45,MT
4813,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCFFLA0050,52.15,MT
4814,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCFNLA0050,62.5,MT
4815,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCNTLI1200,1.2,MT
4816,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCTFLA0050,85.0,MT
4817,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGBCTNLA0050,187.65,MT
4818,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGDSDOLA0050,850.8,MT
4819,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGDSDOLA1300,269.1,MT
4820,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGDSEXLI0050,131.85,MT
4821,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGDSEXLI1300,20.8,MT
4822,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGDSSILA0050,198.0,MT
4823,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSDOLA0050,436.55,MT
4824,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSDTLA0050,313.6,MT
4825,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSDTLA1000,78.0,MT
4826,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSDTLI0050,23.7,MT
4827,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSEXDT0050,200.0,MT
4828,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSEXLI0750,58.5,MT
4829,1110,W000001110,SUTRAPADA,,,E000000034,KOLKATA,,LOR,1680.0,L1,FGLSLCLA1000,69.0,MT
4830,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCAGLA0050,40.0,MT
4831,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCANLA0050,66.35,MT
4832,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCBCLA0025,21.125,MT
4833,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCDSLA0050,270.45,MT
4834,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCFFLA0050,52.15,MT
4835,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCFNLA0050,62.5,MT
4836,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCNTLI1200,1.2,MT
4837,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCTFLA0050,85.0,MT
4838,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGBCTNLA0050,187.65,MT
4839,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGDSDOLA0050,850.8,MT
4840,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGDSDOLA1300,269.1,MT
4841,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGDSEXLI0050,131.85,MT
4842,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGDSEXLI1300,20.8,MT
4843,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGDSSILA0050,198.0,MT
4844,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSDOLA0050,436.55,MT
4845,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSDTLA0050,313.6,MT
4846,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSDTLA1000,78.0,MT
4847,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSDTLI0050,23.7,MT
4848,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSEXDT0050,200.0,MT
4849,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSEXLI0750,58.5,MT
4850,1110,W000001110,SUTRAPADA,,,E000000035,KORAPUT,,LOR,1680.0,L1,FGLSLCLA1000,69.0,MT
4851,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCAGLA0050,40.0,MT
4852,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCANLA0050,66.35,MT
4853,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCBCLA0025,21.125,MT
4854,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCDSLA0050,270.45,MT
4855,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCFFLA0050,52.15,MT
4856,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCFNLA0050,62.5,MT
4857,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCNTLI1200,1.2,MT
4858,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCTFLA0050,85.0,MT
4859,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGBCTNLA0050,187.65,MT
4860,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGDSDOLA0050,850.8,MT
4861,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGDSDOLA1300,269.1,MT
4862,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGDSEXLI0050,131.85,MT
4863,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGDSEXLI1300,20.8,MT
4864,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGDSSILA0050,198.0,MT
4865,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSDOLA0050,436.55,MT
4866,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSDTLA0050,313.6,MT
4867,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSDTLA1000,78.0,MT
4868,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSDTLI0050,23.7,MT
4869,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSEXDT0050,200.0,MT
4870,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSEXLI0750,58.5,MT
4871,1110,W000001110,SUTRAPADA,,,E000000069,KORBA,,LOR,5605.0,L1,FGLSLCLA1000,69.0,MT
4872,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCAGLA0050,40.0,MT
4873,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCANLA0050,66.35,MT
4874,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCBCLA0025,21.125,MT
4875,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCDSLA0050,270.45,MT
4876,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCFFLA0050,52.15,MT
4877,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCFNLA0050,62.5,MT
4878,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCNTLI1200,1.2,MT
4879,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCTFLA0050,85.0,MT
4880,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGBCTNLA0050,187.65,MT
4881,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGDSDOLA0050,850.8,MT
4882,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGDSDOLA1300,269.1,MT
4883,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGDSEXLI0050,131.85,MT
4884,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGDSEXLI1300,20.8,MT
4885,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGDSSILA0050,198.0,MT
4886,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSDOLA0050,436.55,MT
4887,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSDTLA0050,313.6,MT
4888,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSDTLA1000,78.0,MT
4889,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSDTLI0050,23.7,MT
4890,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSEXDT0050,200.0,MT
4891,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSEXLI0750,58.5,MT
4892,1110,W000001110,SUTRAPADA,,,N000000044,KOTA,,LOR,3955.0,L1,FGLSLCLA1000,69.0,MT
4893,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCAGLA0050,40.0,MT
4894,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCANLA0050,66.35,MT
4895,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCBCLA0025,21.125,MT
4896,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCDSLA0050,270.45,MT
4897,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCFFLA0050,52.15,MT
4898,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCFNLA0050,62.5,MT
4899,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCNTLI1200,1.2,MT
4900,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCTFLA0050,85.0,MT
4901,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGBCTNLA0050,187.65,MT
4902,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGDSDOLA0050,850.8,MT
4903,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGDSDOLA1300,269.1,MT
4904,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGDSEXLI0050,131.85,MT
4905,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGDSEXLI1300,20.8,MT
4906,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGDSSILA0050,198.0,MT
4907,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSDOLA0050,436.55,MT
4908,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSDTLA0050,313.6,MT
4909,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSDTLA1000,78.0,MT
4910,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSDTLI0050,23.7,MT
4911,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSEXDT0050,200.0,MT
4912,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSEXLI0750,58.5,MT
4913,1110,W000001110,SUTRAPADA,,,N000000130,KOTPUTLI,,LOR,4505.0,L1,FGLSLCLA1000,69.0,MT
4914,1110,W000001110,SUTRAPADA,,,S000000023,KOTTAGUDAM,,LOR,1680.0,L1,FGBCAGLA0050,40.0,MT
4915,1110,W000001110,SUTRAPADA,,,S000000023,KOTTAGUDAM,,LOR,1680.0,L1,FGBCANLA0050,66.35,MT
4916,1110,W000001110,SUTRAPADA,,,S000000023,KOTTAGUDAM,,LOR,1680.0,L1,FGBCBCLA0025,21.125,MT
4917,1110,W000001110,SUTRAPADA,,,S000000023,KOTTAGUDAM,,LOR,1680.0,L1,FGBCDSLA0050,270.45,MT
4918,1110,W000001110,SUTRAPADA,,,S000000023,KOTTAGUDAM,,LOR,1680.0,L1,FGBCFFLA0050,52.15,MT
